id,x,y,lon,lat,source_type
358,589095.3349003041,2325456.831714862,105.85740730000002,21.027739199999996,road_network_node
359,587767.8561298152,2326678.539778439,105.8446956,21.038840799999996,road_network_node
360,589152.106246767,2325211.359390256,105.8579409,21.025518699999992,road_network_node
361,588602.3240760221,2326133.567863028,105.852698,21.033877099999998,road_network_node
362,589194.4212028653,2325428.331275233,105.85835930000002,21.0274769,road_network_node
363,589169.0195644409,2325483.072647758,105.8581177,21.0279727,road_network_node
364,588700.6841525277,2325441.1803058675,105.8536089,21.0276169,road_network_node
365,589305.8517506658,2325153.0579070593,105.8594173,21.0249845,road_network_node
366,588673.3145309073,2325761.379856537,105.853362,21.030511099999995,road_network_node
367,588696.592904111,2325409.4691915317,105.8535679,21.02733059999999,road_network_node
368,588679.7657683562,2325851.2024060776,105.8534287,21.031322299999996,road_network_node
369,588702.5928308412,2325379.6272667944,105.8536241,21.0270607,road_network_node
370,589295.5571763355,2325163.8607609565,105.8593188,21.025082600000005,road_network_node
371,588992.6015929783,2325272.154996245,105.8564092,21.026075699999993,road_network_node
372,589248.5508863168,2325144.879874112,105.8588655,21.024913399999996,road_network_node
373,587812.2824949761,2325610.1417758665,105.8450687,21.029186099999993,road_network_node
374,587769.185211516,2325877.5837941817,105.8446676,21.0316044,road_network_node
375,588677.8980399499,2325623.2246173844,105.853399,21.0292627,road_network_node
376,588073.4167348108,2326803.076104295,105.8476425,21.03995129999999,road_network_node
377,589287.6195252833,2325148.0232161717,105.8592416,21.0249399,road_network_node
378,588439.3714769674,2325738.0049901977,105.8511096,21.0303112,road_network_node
379,588897.3007141392,2325141.0020756084,105.8554854,21.02489539999999,highway:bus_stop
380,587897.3589531909,2326328.419598225,105.845924,21.035671399999984,road_network_node
381,588926.7244717818,2325446.795579771,105.8557843,21.027656700000005,road_network_node
382,589047.9104388759,2325593.3291136753,105.856958,21.0289747,road_network_node
383,588601.9810261602,2326234.743652388,105.8526999,21.0347912,road_network_node
384,588646.9129012215,2325933.653523377,105.8531168,21.032068799999994,road_network_node
385,588036.7173585256,2326115.53604407,105.8472542,21.033741400000004,road_network_node
386,588492.8412859245,2325887.383410619,105.8516318,21.031658199999995,road_network_node
387,588475.7738999143,2325342.5209462387,105.8514396,21.026736399999994,road_network_node
388,588479.3331242958,2325261.662127315,105.8514697,21.02600569999999,road_network_node
389,588225.3464160258,2326643.1021072078,105.8490964,21.038498699999998,road_network_node
390,588069.8649508554,2326307.673644544,105.847583,21.035475699999996,road_network_node
391,588120.1568314384,2326537.103843161,105.8480787,21.037546099999993,road_network_node
392,587967.632084123,2325696.4470100403,105.846568,21.029958399999998,road_network_node
393,589271.620319101,2325319.0127683096,105.8590965,21.0264855,road_network_node
394,588467.4045163072,2325524.465222048,105.8513684,21.0283806,road_network_node
395,588087.457132677,2325699.2522631027,105.8477212,21.029977999999996,road_network_node
396,588117.9211860808,2326175.5713309688,105.8480387,21.0342799,road_network_node
397,589126.79865532,2325281.4534130446,105.857701,21.026153199999992,road_network_node
398,588689.8923737754,2325603.4206938366,105.8535134,21.029083200000002,road_network_node
399,589230.0998687794,2325139.943687797,105.8586877,21.024869700000004,highway:bus_stop
